,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95081,65810,2019-12-05,17,Casaco Linho,2,299,598
95082,65810,2019-12-05,17,Short Xadrez,4,100,400
95083,65810,2019-12-05,17,Chinelo,1,60,60
95117,65832,2019-12-05,17,Mochila Liso,2,276,552
95118,65832,2019-12-05,17,Calça Linho,5,211,1055
95164,65863,2019-12-05,17,Cueca Listrado,1,67,67
95180,65881,2019-12-05,17,Terno Linho,1,750,750
95181,65881,2019-12-05,17,Cueca Listrado,1,67,67
95182,65881,2019-12-05,17,Short Linho,1,133,133
95183,65881,2019-12-05,17,Polo Listrado,5,149,745
95223,65918,2019-12-05,17,Cinto Xadrez,1,215,215
95224,65918,2019-12-05,17,Meia Xadrez,1,41,41
95240,65925,2019-12-05,17,Cinto Xadrez,2,215,430
