,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
63188,43688,2019-08-14,17,Sapato Listrado,1,363,363
63207,43703,2019-08-14,17,Camisa Listrado,2,108,216
63211,43710,2019-08-14,17,Casaco Xadrez,3,259,777
63212,43710,2019-08-14,17,Polo Xadrez,1,142,142
63213,43710,2019-08-14,17,Bermuda Xadrez,4,155,620
63214,43711,2019-08-14,17,Polo Xadrez,2,142,284
63215,43711,2019-08-14,17,Chinelo Xadrez,1,66,66
63274,43745,2019-08-14,17,Camisa Gola V Xadrez,5,107,535
63275,43745,2019-08-14,17,Calça Linho,1,211,211
63288,43756,2019-08-14,17,Pulseira Liso,1,87,87
63289,43756,2019-08-14,17,Camiseta,1,180,180
63290,43756,2019-08-14,17,Polo Estampa,5,138,690
63291,43756,2019-08-14,17,Short Linho,1,133,133
63307,43768,2019-08-14,17,Casaco Listrado,2,269,538
63327,43780,2019-08-14,17,Camisa Gola V Xadrez,2,107,214
63328,43780,2019-08-14,17,Polo Estampa,5,138,690
63330,43782,2019-08-14,17,Short Xadrez,1,100,100
63331,43782,2019-08-14,17,Camisa,1,100,100
63332,43782,2019-08-14,17,Chinelo Xadrez,1,66,66
63338,43787,2019-08-14,17,Tênis Linho,1,294,294
63339,43787,2019-08-14,17,Calça,1,170,170
63355,43800,2019-08-14,17,Sapato Liso,2,368,736
63356,43800,2019-08-14,17,Chinelo,3,60,180
63357,43800,2019-08-14,17,Mochila Estampa,5,277,1385
63367,43806,2019-08-14,17,Bermuda Liso,5,157,785
63368,43806,2019-08-14,17,Chinelo Xadrez,1,66,66
63414,43839,2019-08-14,17,Camisa Gola V Estampa,4,118,472
63415,43839,2019-08-14,17,Meia Liso,3,38,114
63420,43842,2019-08-14,17,Bermuda Listrado,2,163,326
63421,43842,2019-08-14,17,Camisa Gola V Listrado,1,116,116
63422,43842,2019-08-14,17,Tênis Linho,1,294,294
