,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
24826,17160,2019-03-31,17,Bermuda,3,150,450
24922,17235,2019-03-31,17,Cueca Listrado,1,67,67
24925,17238,2019-03-31,17,Calça Listrado,1,181,181
24926,17238,2019-03-31,17,Chinelo,4,60,240
24927,17238,2019-03-31,17,Relógio Linho,2,240,480
24928,17238,2019-03-31,17,Cueca Listrado,2,67,134
24931,17241,2019-03-31,17,Casaco Xadrez,1,259,259
24932,17241,2019-03-31,17,Cueca Listrado,2,67,134
24950,17257,2019-03-31,17,Tênis Listrado,5,262,1310
24956,17263,2019-03-31,17,Camisa Gola V Liso,1,118,118
25009,17298,2019-03-31,17,Casaco Listrado,1,269,269
25069,17336,2019-03-31,17,Bermuda,3,150,450
25070,17336,2019-03-31,17,Chinelo Linho,1,105,105
