,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66091,45720,2019-08-24,17,Cueca Liso,1,69,69
66108,45731,2019-08-24,17,Mochila Listrado,2,275,550
66109,45731,2019-08-24,17,Camisa Gola V Xadrez,1,107,107
66110,45731,2019-08-24,17,Relógio Liso,1,216,216
66124,45740,2019-08-24,17,Bermuda Xadrez,3,155,465
66137,45749,2019-08-24,17,Polo Liso,1,137,137
66138,45749,2019-08-24,17,Cinto Listrado,2,214,428
66139,45749,2019-08-24,17,Bermuda Xadrez,1,155,155
66154,45758,2019-08-24,17,Tênis Xadrez,2,259,518
66155,45758,2019-08-24,17,Camisa Gola V,2,100,200
66156,45758,2019-08-24,17,Sunga,5,100,500
66230,45799,2019-08-24,17,Tênis Xadrez,1,259,259
66231,45799,2019-08-24,17,Calça Linho,2,211,422
66249,45807,2019-08-24,17,Sunga Linho,4,149,596
66250,45807,2019-08-24,17,Casaco,3,250,750
66252,45809,2019-08-24,17,Camisa Gola V Xadrez,2,107,214
66253,45809,2019-08-24,17,Pulseira Xadrez,1,87,87
66254,45810,2019-08-24,17,Cueca Liso,2,69,138
