,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
25682,17737,2019-04-03,17,Short Xadrez,2,100,200
25683,17737,2019-04-03,17,Tênis Liso,2,266,532
25684,17737,2019-04-03,17,Polo,1,130,130
25698,17746,2019-04-03,17,Camisa Xadrez,1,105,105
25701,17748,2019-04-03,17,Calça Liso,1,190,190
25788,17801,2019-04-03,17,Pulseira Linho,1,114,114
25790,17803,2019-04-03,17,Terno Xadrez,1,709,709
25791,17803,2019-04-03,17,Relógio Linho,1,240,240
25792,17803,2019-04-03,17,Pulseira Xadrez,1,87,87
25793,17803,2019-04-03,17,Sapato Linho,2,391,782
25794,17803,2019-04-03,17,Pulseira Linho,4,114,456
25811,17814,2019-04-03,17,Mochila Linho,1,311,311
25812,17814,2019-04-03,17,Pulseira Xadrez,4,87,348
25892,17865,2019-04-03,17,Cinto Linho,1,248,248
25938,17906,2019-04-03,17,Calça Listrado,4,181,724
