,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
52474,36269,2019-07-07,17,Sunga Liso,4,114,456
52532,36317,2019-07-07,17,Short Liso,2,108,216
52533,36317,2019-07-07,17,Relógio Linho,1,240,240
52534,36317,2019-07-07,17,Camisa Xadrez,2,105,210
52557,36338,2019-07-07,17,Casaco Liso,1,255,255
52601,36372,2019-07-07,17,Terno Listrado,3,709,2127
52602,36372,2019-07-07,17,Polo Estampa,2,138,276
52648,36398,2019-07-07,17,Mochila Xadrez,3,283,849
52649,36398,2019-07-07,17,Chinelo Liso,4,71,284
52670,36411,2019-07-07,17,Gorro Xadrez,4,85,340
52715,36440,2019-07-07,17,Polo Liso,1,137,137
52716,36440,2019-07-07,17,Meia Estampa,1,50,50
52717,36440,2019-07-07,17,Sunga Linho,2,149,298
52725,36444,2019-07-07,17,Meia Linho,5,78,390
