,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
15532,10656,2019-02-26,17,Polo Listrado,2,149,298
15575,10683,2019-02-26,17,Tênis Liso,4,266,1064
15666,10746,2019-02-26,17,Calça Listrado,2,181,362
15697,10769,2019-02-26,17,Camisa Estampa,3,113,339
15698,10769,2019-02-26,17,Pulseira,1,70,70
15699,10769,2019-02-26,17,Calça Listrado,4,181,724
15700,10770,2019-02-26,17,Terno Listrado,4,709,2836
15701,10770,2019-02-26,17,Camisa Gola V Xadrez,4,107,428
15750,10803,2019-02-26,17,Cueca,1,50,50
15761,10809,2019-02-26,17,Calça Estampa,1,177,177
