,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
17498,12039,2019-03-05,17,Mochila Estampa,1,277,277
17499,12039,2019-03-05,17,Chinelo Estampa,3,74,222
17500,12039,2019-03-05,17,Camisa Linho,5,141,705
17531,12061,2019-03-05,17,Sapato Linho,2,391,782
17532,12061,2019-03-05,17,Polo Xadrez,1,142,142
17533,12061,2019-03-05,17,Sapato Listrado,1,363,363
17542,12069,2019-03-05,17,Relógio,2,200,400
17543,12069,2019-03-05,17,Bermuda Xadrez,2,155,310
17585,12095,2019-03-05,17,Sapato Xadrez,5,368,1840
17602,12108,2019-03-05,17,Camisa Gola V Listrado,1,116,116
17603,12108,2019-03-05,17,Casaco Xadrez,2,259,518
17607,12111,2019-03-05,17,Short Liso,5,108,540
17608,12111,2019-03-05,17,Pulseira Xadrez,4,87,348
17620,12120,2019-03-05,17,Pulseira Listrado,1,79,79
17625,12122,2019-03-05,17,Bermuda Xadrez,1,155,155
17626,12122,2019-03-05,17,Terno,2,700,1400
