,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19474,13425,2019-03-12,17,Mochila Xadrez,4,283,1132
19480,13432,2019-03-12,17,Mochila,3,270,810
19513,13461,2019-03-12,17,Sunga Linho,4,149,596
19514,13461,2019-03-12,17,Casaco Liso,4,255,1020
19515,13461,2019-03-12,17,Bermuda Linho,1,195,195
19542,13476,2019-03-12,17,Camiseta Xadrez,2,200,400
19552,13483,2019-03-12,17,Calça Linho,2,211,422
19553,13483,2019-03-12,17,Tênis Linho,3,294,882
19618,13530,2019-03-12,17,Gorro Estampa,1,93,93
19633,13539,2019-03-12,17,Camisa Gola V Liso,2,118,236
19647,13549,2019-03-12,17,Casaco Estampa,1,256,256
19648,13549,2019-03-12,17,Short,2,90,180
