,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
55558,38404,2019-07-18,17,Bermuda Liso,1,157,157
55595,38432,2019-07-18,17,Bermuda,2,150,300
55596,38432,2019-07-18,17,Casaco Linho,4,299,1196
55611,38442,2019-07-18,17,Sapato,3,350,1050
55612,38442,2019-07-18,17,Camiseta,1,180,180
55616,38447,2019-07-18,17,Camiseta Listrado,5,197,985
55617,38447,2019-07-18,17,Cueca Listrado,3,67,201
55618,38447,2019-07-18,17,Tênis Listrado,1,262,262
55636,38460,2019-07-18,17,Camisa Gola V Liso,2,118,236
55637,38460,2019-07-18,17,Tênis Xadrez,2,259,518
55638,38460,2019-07-18,17,Pulseira Estampa,4,87,348
55639,38460,2019-07-18,17,Sunga,1,100,100
55692,38500,2019-07-18,17,Chinelo Liso,2,71,142
55794,38570,2019-07-18,17,Camiseta Linho,1,223,223
55817,38585,2019-07-18,17,Tênis Liso,3,266,798
55818,38585,2019-07-18,17,Polo Linho,1,176,176
55819,38585,2019-07-18,17,Camiseta Linho,1,223,223
55833,38596,2019-07-18,17,Pulseira,5,70,350
55834,38596,2019-07-18,17,Terno Xadrez,1,709,709
55835,38596,2019-07-18,17,Chinelo Estampa,1,74,74
