,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
40047,27603,2019-05-24,17,Gorro Listrado,2,97,194
40060,27612,2019-05-24,17,Terno,4,700,2800
40061,27612,2019-05-24,17,Relógio Linho,1,240,240
40062,27612,2019-05-24,17,Sapato Xadrez,1,368,368
40099,27637,2019-05-24,17,Pulseira Linho,3,114,342
40100,27637,2019-05-24,17,Calça Liso,2,190,380
40101,27637,2019-05-24,17,Cinto Listrado,2,214,428
40109,27644,2019-05-24,17,Chinelo Listrado,2,73,146
40110,27644,2019-05-24,17,Gorro Listrado,2,97,194
40111,27645,2019-05-24,17,Pulseira Xadrez,1,87,87
40112,27645,2019-05-24,17,Bermuda Liso,1,157,157
40113,27645,2019-05-24,17,Chinelo Estampa,1,74,74
40114,27645,2019-05-24,17,Cinto Xadrez,3,215,645
40115,27645,2019-05-24,17,Casaco Liso,5,255,1275
40166,27680,2019-05-24,17,Sunga Liso,1,114,114
40167,27680,2019-05-24,17,Camisa Gola V Xadrez,1,107,107
40168,27680,2019-05-24,17,Camisa Liso,1,105,105
40180,27688,2019-05-24,17,Sapato Xadrez,1,368,368
40181,27688,2019-05-24,17,Short Liso,3,108,324
40183,27690,2019-05-24,17,Pulseira Linho,4,114,456
40249,27733,2019-05-24,17,Relógio Liso,1,216,216
40290,27760,2019-05-24,17,Camiseta Xadrez,3,200,600
40291,27760,2019-05-24,17,Gorro Listrado,1,97,97
