,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51990,35908,2019-07-05,17,Pulseira Linho,1,114,114
51991,35908,2019-07-05,17,Cinto Xadrez,2,215,430
52082,35981,2019-07-05,17,Tênis Liso,1,266,266
52083,35981,2019-07-05,17,Meia Estampa,5,50,250
52117,36000,2019-07-05,17,Gorro Listrado,2,97,194
52155,36031,2019-07-05,17,Cueca Estampa,2,66,132
52156,36031,2019-07-05,17,Short Liso,2,108,216
52166,36045,2019-07-05,17,Calça Estampa,1,177,177
52167,36045,2019-07-05,17,Sapato Linho,1,391,391
52169,36047,2019-07-05,17,Short Xadrez,3,100,300
