,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
52764,36464,2019-07-08,17,Mochila Linho,1,311,311
52765,36464,2019-07-08,17,Bermuda Linho,3,195,585
52766,36464,2019-07-08,17,Sapato,2,350,700
52779,36472,2019-07-08,17,Cueca Listrado,5,67,335
52817,36508,2019-07-08,17,Tênis,1,250,250
52833,36522,2019-07-08,17,Cinto Listrado,1,214,214
52893,36557,2019-07-08,17,Polo Xadrez,2,142,284
52894,36557,2019-07-08,17,Relógio Linho,1,240,240
52895,36557,2019-07-08,17,Short Listrado,1,102,102
52982,36620,2019-07-08,17,Camisa Gola V Estampa,3,118,354
52983,36620,2019-07-08,17,Calça Xadrez,2,185,370
52984,36620,2019-07-08,17,Short Xadrez,2,100,200
52985,36620,2019-07-08,17,Bermuda Listrado,3,163,489
