,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
9880,6801,2019-02-06,18,Camisa,1,100,100
9902,6817,2019-02-06,18,Gorro,3,80,240
9903,6817,2019-02-06,18,Casaco Liso,1,255,255
9908,6823,2019-02-06,18,Camisa Gola V Liso,2,118,236
9909,6823,2019-02-06,18,Short Linho,1,133,133
9910,6823,2019-02-06,18,Tênis Xadrez,2,259,518
9911,6823,2019-02-06,18,Sunga Listrado,5,114,570
9912,6823,2019-02-06,18,Terno Xadrez,5,709,3545
9926,6834,2019-02-06,18,Sunga Listrado,2,114,228
9939,6846,2019-02-06,18,Casaco Xadrez,2,259,518
9940,6848,2019-02-06,18,Chinelo Xadrez,1,66,66
10001,6889,2019-02-06,18,Casaco Xadrez,5,259,1295
10056,6937,2019-02-06,18,Sunga Listrado,1,114,114
