,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
5701,3878,2019-01-22,18,Pulseira Estampa,1,87,87
5730,3896,2019-01-22,18,Cinto Estampa,1,209,209
5732,3899,2019-01-22,18,Calça Liso,3,190,570
5784,3941,2019-01-22,18,Meia Xadrez,3,41,123
5785,3941,2019-01-22,18,Casaco Liso,1,255,255
5810,3960,2019-01-22,18,Sapato Xadrez,1,368,368
5817,3965,2019-01-22,18,Gorro,1,80,80
5818,3965,2019-01-22,18,Bermuda Xadrez,1,155,155
5821,3968,2019-01-22,18,Camiseta,3,180,540
5822,3968,2019-01-22,18,Mochila Xadrez,3,283,849
