,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
97606,67585,2019-12-14,18,Chinelo Listrado,3,73,219
97691,67661,2019-12-14,18,Mochila Listrado,4,275,1100
97692,67662,2019-12-14,18,Terno Xadrez,1,709,709
97693,67662,2019-12-14,18,Cinto Liso,2,209,418
97703,67669,2019-12-14,18,Polo Liso,5,137,685
97704,67669,2019-12-14,18,Sunga Xadrez,5,116,580
97746,67708,2019-12-14,18,Calça Liso,2,190,380
97747,67708,2019-12-14,18,Sunga Estampa,1,120,120
97748,67708,2019-12-14,18,Calça,1,170,170
97756,67715,2019-12-14,18,Camiseta Xadrez,1,200,200
97757,67715,2019-12-14,18,Chinelo Xadrez,3,66,198
97808,67751,2019-12-14,18,Sapato Xadrez,2,368,736
97809,67751,2019-12-14,18,Mochila Liso,4,276,1104
97810,67751,2019-12-14,18,Bermuda Liso,1,157,157
97811,67751,2019-12-14,18,Tênis Xadrez,1,259,259
97821,67756,2019-12-14,18,Bermuda Liso,1,157,157
97822,67756,2019-12-14,18,Terno Listrado,1,709,709
