,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
10755,7428,2019-02-09,18,Sunga Xadrez,3,116,348
10856,7506,2019-02-09,18,Chinelo,3,60,180
10857,7506,2019-02-09,18,Camiseta,2,180,360
10858,7506,2019-02-09,18,Sapato Linho,1,391,391
10859,7506,2019-02-09,18,Camiseta Liso,1,187,187
10860,7506,2019-02-09,18,Sapato Linho,3,391,1173
10861,7506,2019-02-09,18,Calça Liso,1,190,190
10875,7519,2019-02-09,18,Gorro Liso,4,92,368
10907,7544,2019-02-09,18,Short Listrado,2,102,204
10946,7564,2019-02-09,18,Calça Xadrez,1,185,185
10947,7564,2019-02-09,18,Tênis Linho,4,294,1176
10948,7564,2019-02-09,18,Calça Xadrez,1,185,185
10949,7564,2019-02-09,18,Short Linho,1,133,133
10968,7582,2019-02-09,18,Camisa Gola V Estampa,1,118,118
10969,7582,2019-02-09,18,Bermuda Linho,2,195,390
