,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59788,41317,2019-08-02,18,Cueca,1,50,50
59789,41317,2019-08-02,18,Short Listrado,1,102,102
59853,41366,2019-08-02,18,Casaco Listrado,1,269,269
59854,41366,2019-08-02,18,Relógio Listrado,2,218,436
59861,41372,2019-08-02,18,Pulseira,1,70,70
59862,41372,2019-08-02,18,Cueca,2,50,100
59931,41411,2019-08-02,18,Meia Liso,3,38,114
59932,41411,2019-08-02,18,Casaco Linho,1,299,299
59945,41423,2019-08-02,18,Meia Linho,1,78,78
59946,41423,2019-08-02,18,Camisa Gola V Estampa,1,118,118
59965,41433,2019-08-02,18,Camisa Liso,1,105,105
