,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59242,40936,2019-07-31,18,Terno Linho,1,750,750
59243,40936,2019-07-31,18,Casaco Linho,1,299,299
59280,40963,2019-07-31,18,Meia Linho,1,78,78
59284,40965,2019-07-31,18,Pulseira Listrado,2,79,158
59314,40988,2019-07-31,18,Tênis Estampa,2,256,512
59315,40988,2019-07-31,18,Terno,2,700,1400
59316,40988,2019-07-31,18,Pulseira Estampa,3,87,261
59326,40996,2019-07-31,18,Mochila Liso,2,276,552
59342,41015,2019-07-31,18,Meia Liso,1,38,38
59343,41015,2019-07-31,18,Tênis Listrado,1,262,262
59422,41068,2019-07-31,18,Gorro Estampa,1,93,93
59446,41091,2019-07-31,18,Camisa Estampa,2,113,226
