,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66611,46055,2019-08-26,18,Pulseira Xadrez,3,87,261
66612,46055,2019-08-26,18,Sapato Xadrez,1,368,368
66613,46055,2019-08-26,18,Pulseira,1,70,70
66614,46055,2019-08-26,18,Tênis,3,250,750
66636,46068,2019-08-26,18,Sapato Listrado,1,363,363
66711,46125,2019-08-26,18,Polo Linho,2,176,352
66712,46125,2019-08-26,18,Gorro Listrado,2,97,194
66720,46129,2019-08-26,18,Calça Linho,4,211,844
66721,46129,2019-08-26,18,Gorro Estampa,1,93,93
66772,46178,2019-08-26,18,Terno,4,700,2800
66773,46178,2019-08-26,18,Relógio Xadrez,2,214,428
