,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
31879,21928,2019-04-25,18,Pulseira Liso,2,87,174
31880,21928,2019-04-25,18,Camisa Gola V Estampa,1,118,118
31898,21940,2019-04-25,18,Short Linho,1,133,133
31924,21959,2019-04-25,18,Cueca,1,50,50
31925,21959,2019-04-25,18,Cueca Estampa,5,66,330
31980,22002,2019-04-25,18,Gorro Xadrez,3,85,255
32026,22035,2019-04-25,18,Gorro Liso,2,92,184
32068,22063,2019-04-25,18,Camisa Gola V Xadrez,1,107,107
32069,22063,2019-04-25,18,Mochila Linho,1,311,311
32117,22098,2019-04-25,18,Terno Listrado,3,709,2127
32118,22098,2019-04-25,18,Gorro Estampa,4,93,372
32126,22105,2019-04-25,18,Camisa Gola V,4,100,400
