,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
100116,69378,2019-12-23,18,Camiseta Liso,2,187,374
100117,69378,2019-12-23,18,Camiseta,2,180,360
100118,69378,2019-12-23,18,Camiseta Liso,5,187,935
100119,69378,2019-12-23,18,Polo Estampa,1,138,138
100120,69378,2019-12-23,18,Camiseta,2,180,360
100121,69378,2019-12-23,18,Sapato Estampa,3,358,1074
100165,69405,2019-12-23,18,Chinelo Listrado,1,73,73
100166,69405,2019-12-23,18,Casaco Listrado,4,269,1076
100216,69441,2019-12-23,18,Sunga Liso,1,114,114
100263,69466,2019-12-23,18,Sunga Linho,1,149,149
100264,69466,2019-12-23,18,Gorro Xadrez,4,85,340
100361,69530,2019-12-23,18,Cinto Estampa,1,209,209
100362,69530,2019-12-23,18,Camisa Gola V Estampa,3,118,354
