,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93134,64484,2019-11-28,18,Casaco Linho,1,299,299
93148,64493,2019-11-28,18,Tênis Xadrez,3,259,777
93149,64493,2019-11-28,18,Tênis,5,250,1250
93174,64512,2019-11-28,18,Tênis Liso,2,266,532
93175,64512,2019-11-28,18,Short,4,90,360
93176,64512,2019-11-28,18,Calça,3,170,510
93192,64525,2019-11-28,18,Casaco Liso,1,255,255
93263,64571,2019-11-28,18,Chinelo,1,60,60
93299,64591,2019-11-28,18,Calça,1,170,170
93300,64591,2019-11-28,18,Camisa,3,100,300
93301,64591,2019-11-28,18,Camisa Gola V Estampa,2,118,236
93302,64591,2019-11-28,18,Cinto Estampa,5,209,1045
93313,64600,2019-11-28,18,Camisa Liso,2,105,210
93314,64600,2019-11-28,18,Camisa Gola V Liso,5,118,590
