,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
42869,29532,2019-06-03,18,Sapato Estampa,1,358,358
43026,29643,2019-06-03,18,Terno Estampa,2,706,1412
43027,29643,2019-06-03,18,Tênis,2,250,500
43028,29643,2019-06-03,18,Cinto Linho,2,248,496
43029,29643,2019-06-03,18,Camisa Gola V Linho,4,145,580
43030,29643,2019-06-03,18,Tênis Xadrez,1,259,259
43031,29643,2019-06-03,18,Tênis Liso,2,266,532
43099,29682,2019-06-03,18,Sunga Estampa,1,120,120
43145,29711,2019-06-03,18,Relógio Estampa,5,219,1095
43146,29711,2019-06-03,18,Casaco Xadrez,1,259,259
43147,29711,2019-06-03,18,Mochila Liso,1,276,276
