,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
76432,52965,2019-09-30,18,Camiseta Listrado,1,197,197
76433,52965,2019-09-30,18,Sunga Xadrez,2,116,232
76434,52965,2019-09-30,18,Sunga Liso,3,114,342
76489,53006,2019-09-30,18,Pulseira Linho,4,114,456
76490,53007,2019-09-30,18,Tênis,1,250,250
76497,53012,2019-09-30,18,Terno,1,700,700
76498,53012,2019-09-30,18,Cinto Estampa,3,209,627
76499,53012,2019-09-30,18,Camisa Linho,5,141,705
76559,53050,2019-09-30,18,Camisa Gola V Estampa,2,118,236
76609,53088,2019-09-30,18,Camisa Gola V Liso,3,118,354
76610,53088,2019-09-30,18,Camisa Liso,2,105,210
76687,53137,2019-09-30,18,Terno Linho,4,750,3000
