,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87786,60773,2019-11-09,18,Meia Listrado,3,37,111
87787,60773,2019-11-09,18,Sapato Linho,5,391,1955
87793,60777,2019-11-09,18,Terno Xadrez,5,709,3545
87833,60806,2019-11-09,18,Camiseta Linho,1,223,223
87834,60806,2019-11-09,18,Camisa Estampa,1,113,113
87850,60815,2019-11-09,18,Sapato Linho,3,391,1173
87851,60815,2019-11-09,18,Tênis,5,250,1250
87920,60856,2019-11-09,18,Relógio Estampa,1,219,219
87921,60856,2019-11-09,18,Chinelo Linho,5,105,525
87922,60856,2019-11-09,18,Polo Xadrez,3,142,426
87980,60903,2019-11-09,18,Pulseira Liso,1,87,87
87981,60903,2019-11-09,18,Meia Listrado,3,37,111
87982,60903,2019-11-09,18,Sapato Listrado,1,363,363
