,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
7380,5036,2019-01-28,4,Cinto Xadrez,2,215,430
7466,5086,2019-01-28,4,Cueca Xadrez,4,60,240
7467,5086,2019-01-28,4,Bermuda Xadrez,4,155,620
7482,5095,2019-01-28,4,Bermuda Linho,2,195,390
7483,5095,2019-01-28,4,Relógio Liso,3,216,648
7484,5095,2019-01-28,4,Bermuda Listrado,3,163,489
7515,5119,2019-01-28,4,Cinto Linho,2,248,496
7516,5119,2019-01-28,4,Cueca Linho,1,93,93
7517,5119,2019-01-28,4,Relógio,2,200,400
7526,5126,2019-01-28,4,Relógio,2,200,400
7527,5126,2019-01-28,4,Bermuda,1,150,150
7528,5126,2019-01-28,4,Camisa Gola V Estampa,1,118,118
7529,5126,2019-01-28,4,Bermuda Linho,2,195,390
7571,5162,2019-01-28,4,Calça Listrado,1,181,181
7601,5184,2019-01-28,4,Camiseta Liso,1,187,187
7604,5187,2019-01-28,4,Meia Xadrez,5,41,205
7605,5187,2019-01-28,4,Mochila Liso,4,276,1104
