,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
33562,23112,2019-05-01,4,Polo Linho,1,176,176
33584,23129,2019-05-01,4,Gorro,3,80,240
33585,23129,2019-05-01,4,Casaco Linho,5,299,1495
33616,23154,2019-05-01,4,Cinto Estampa,2,209,418
33617,23154,2019-05-01,4,Polo Xadrez,1,142,142
33618,23154,2019-05-01,4,Mochila Estampa,5,277,1385
33673,23191,2019-05-01,4,Sunga Listrado,2,114,228
33674,23191,2019-05-01,4,Cinto Listrado,2,214,428
33705,23214,2019-05-01,4,Mochila Liso,2,276,552
33706,23214,2019-05-01,4,Mochila Liso,2,276,552
33740,23240,2019-05-01,4,Bermuda,1,150,150
33741,23240,2019-05-01,4,Camisa,1,100,100
33792,23280,2019-05-01,4,Chinelo Listrado,1,73,73
33793,23280,2019-05-01,4,Pulseira Xadrez,2,87,174
33826,23306,2019-05-01,4,Short Estampa,1,96,96
33839,23319,2019-05-01,4,Gorro Liso,3,92,276
