,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19461,13415,2019-03-12,4,Bermuda Xadrez,1,155,155
19462,13415,2019-03-12,4,Bermuda Xadrez,1,155,155
19463,13415,2019-03-12,4,Short Liso,1,108,108
19490,13442,2019-03-12,4,Sunga Linho,4,149,596
19491,13442,2019-03-12,4,Mochila Liso,4,276,1104
19501,13453,2019-03-12,4,Gorro Estampa,4,93,372
19506,13455,2019-03-12,4,Terno Linho,3,750,2250
19507,13455,2019-03-12,4,Cueca Listrado,1,67,67
19521,13466,2019-03-12,4,Gorro Estampa,2,93,186
19554,13484,2019-03-12,4,Polo Xadrez,4,142,568
19555,13484,2019-03-12,4,Gorro Liso,2,92,184
19556,13484,2019-03-12,4,Pulseira Listrado,4,79,316
19574,13500,2019-03-12,4,Camiseta Listrado,1,197,197
19575,13500,2019-03-12,4,Casaco Xadrez,2,259,518
19585,13507,2019-03-12,4,Camisa,1,100,100
19586,13507,2019-03-12,4,Mochila Xadrez,2,283,566
19609,13523,2019-03-12,4,Cueca Estampa,5,66,330
19610,13523,2019-03-12,4,Mochila Linho,5,311,1555
19680,13570,2019-03-12,4,Terno Listrado,3,709,2127
19681,13570,2019-03-12,4,Bermuda Linho,1,195,195
19737,13614,2019-03-12,4,Sapato Linho,2,391,782
