,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
44563,30707,2019-06-09,4,Short Linho,2,133,266
44564,30707,2019-06-09,4,Camisa Gola V,3,100,300
44565,30707,2019-06-09,4,Casaco Xadrez,1,259,259
44594,30727,2019-06-09,4,Polo Xadrez,1,142,142
44595,30727,2019-06-09,4,Casaco Estampa,2,256,512
44598,30730,2019-06-09,4,Mochila Linho,1,311,311
44606,30742,2019-06-09,4,Chinelo Listrado,4,73,292
44635,30763,2019-06-09,4,Pulseira,1,70,70
44636,30763,2019-06-09,4,Cinto Linho,3,248,744
44671,30790,2019-06-09,4,Camisa Gola V Xadrez,2,107,214
44672,30792,2019-06-09,4,Bermuda Liso,2,157,314
44684,30801,2019-06-09,4,Polo Xadrez,2,142,284
44751,30845,2019-06-09,4,Short Xadrez,4,100,400
44752,30845,2019-06-09,4,Polo Listrado,4,149,596
