,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91179,63124,2019-11-21,4,Tênis Liso,4,266,1064
91180,63124,2019-11-21,4,Bermuda Linho,1,195,195
91188,63131,2019-11-21,4,Short Liso,1,108,108
91189,63131,2019-11-21,4,Camisa Gola V Linho,2,145,290
91276,63194,2019-11-21,4,Cueca Xadrez,1,60,60
91277,63194,2019-11-21,4,Pulseira Linho,1,114,114
91289,63203,2019-11-21,4,Camisa,5,100,500
91290,63203,2019-11-21,4,Terno Listrado,3,709,2127
91299,63213,2019-11-21,4,Mochila Estampa,1,277,277
91300,63213,2019-11-21,4,Pulseira Estampa,2,87,174
91301,63213,2019-11-21,4,Mochila Xadrez,1,283,283
91302,63213,2019-11-21,4,Gorro Listrado,2,97,194
91325,63225,2019-11-21,4,Cinto Xadrez,4,215,860
