,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
38358,26450,2019-05-18,4,Bermuda Liso,3,157,471
38359,26450,2019-05-18,4,Polo Liso,1,137,137
38382,26465,2019-05-18,4,Pulseira,1,70,70
38383,26465,2019-05-18,4,Camiseta Listrado,3,197,591
38387,26468,2019-05-18,4,Sapato,2,350,700
38425,26494,2019-05-18,4,Sapato Liso,3,368,1104
38533,26568,2019-05-18,4,Mochila Liso,1,276,276
38534,26568,2019-05-18,4,Calça Estampa,5,177,885
38548,26575,2019-05-18,4,Chinelo Xadrez,5,66,330
38559,26581,2019-05-18,4,Pulseira Estampa,1,87,87
