,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
46266,31868,2019-06-15,4,Sapato Linho,1,391,391
46311,31902,2019-06-15,4,Camiseta Listrado,1,197,197
46312,31902,2019-06-15,4,Gorro Xadrez,1,85,85
46313,31902,2019-06-15,4,Sunga Linho,2,149,298
46414,31972,2019-06-15,4,Mochila Estampa,1,277,277
46415,31972,2019-06-15,4,Pulseira Liso,2,87,174
46416,31972,2019-06-15,4,Mochila Xadrez,1,283,283
46494,32034,2019-06-15,4,Camisa Estampa,1,113,113
46495,32034,2019-06-15,4,Camisa Liso,1,105,105
46496,32035,2019-06-15,4,Casaco Liso,4,255,1020
46497,32035,2019-06-15,4,Cinto Xadrez,1,215,215
