,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95893,66366,2019-12-08,4,Meia Liso,2,38,76
95894,66366,2019-12-08,4,Relógio,2,200,400
95954,66406,2019-12-08,4,Cinto Listrado,1,214,214
95955,66406,2019-12-08,4,Sapato,4,350,1400
95956,66406,2019-12-08,4,Sapato Liso,1,368,368
95968,66416,2019-12-08,4,Polo Xadrez,2,142,284
95983,66429,2019-12-08,4,Mochila Listrado,4,275,1100
96000,66441,2019-12-08,4,Sapato Liso,2,368,736
96001,66441,2019-12-08,4,Pulseira Listrado,1,79,79
96020,66453,2019-12-08,4,Camiseta Xadrez,4,200,800
96050,66477,2019-12-08,4,Camisa Listrado,1,108,108
96051,66477,2019-12-08,4,Camisa,2,100,200
96072,66490,2019-12-08,4,Short Estampa,2,96,192
96073,66490,2019-12-08,4,Cinto Estampa,3,209,627
96077,66494,2019-12-08,4,Meia Xadrez,1,41,41
96078,66494,2019-12-08,4,Calça Liso,2,190,380
96126,66523,2019-12-08,4,Terno Liso,2,720,1440
96127,66523,2019-12-08,4,Sapato Listrado,5,363,1815
96128,66523,2019-12-08,4,Camiseta Xadrez,4,200,800
96150,66540,2019-12-08,4,Terno Liso,1,720,720
96151,66540,2019-12-08,4,Sunga Listrado,2,114,228
96152,66540,2019-12-08,4,Gorro Linho,1,124,124
