,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
32446,22331,2019-04-27,4,Camisa Gola V Liso,1,118,118
32591,22418,2019-04-27,4,Gorro Estampa,1,93,93
32592,22418,2019-04-27,4,Casaco Estampa,2,256,512
32639,22452,2019-04-27,4,Casaco Liso,1,255,255
32640,22452,2019-04-27,4,Camiseta Listrado,1,197,197
32641,22452,2019-04-27,4,Camiseta Xadrez,1,200,200
32653,22462,2019-04-27,4,Polo,5,130,650
32654,22462,2019-04-27,4,Pulseira,2,70,140
32666,22469,2019-04-27,4,Camisa Listrado,1,108,108
32684,22486,2019-04-27,4,Relógio Listrado,3,218,654
