,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
27367,18866,2019-04-09,4,Sunga Liso,2,114,228
27368,18866,2019-04-09,4,Tênis Linho,1,294,294
27431,18912,2019-04-09,4,Cinto Listrado,4,214,856
27444,18926,2019-04-09,4,Sunga Liso,2,114,228
27445,18926,2019-04-09,4,Sunga,4,100,400
27486,18956,2019-04-09,4,Mochila Linho,3,311,933
27487,18956,2019-04-09,4,Sapato Xadrez,2,368,736
27488,18956,2019-04-09,4,Mochila Listrado,1,275,275
27557,18997,2019-04-09,4,Gorro Estampa,2,93,186
27607,19039,2019-04-09,4,Sapato,2,350,700
27608,19039,2019-04-09,4,Calça Estampa,1,177,177
27609,19039,2019-04-09,4,Mochila Linho,1,311,311
27628,19057,2019-04-09,4,Camiseta Linho,2,223,446
27637,19068,2019-04-09,4,Polo Estampa,1,138,138
27638,19068,2019-04-09,4,Chinelo,1,60,60
27639,19068,2019-04-09,4,Terno Listrado,2,709,1418
