,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
50775,35036,2019-07-01,4,Camisa Xadrez,5,105,525
50780,35039,2019-07-01,4,Tênis Xadrez,1,259,259
50819,35078,2019-07-01,4,Sunga Linho,2,149,298
50820,35078,2019-07-01,4,Casaco,3,250,750
50821,35078,2019-07-01,4,Meia,4,30,120
50870,35112,2019-07-01,4,Chinelo Listrado,2,73,146
50871,35112,2019-07-01,4,Short Linho,2,133,266
50912,35140,2019-07-01,4,Pulseira Liso,1,87,87
50913,35140,2019-07-01,4,Pulseira Listrado,1,79,79
50914,35140,2019-07-01,4,Tênis Linho,3,294,882
50915,35140,2019-07-01,4,Sapato,2,350,700
50942,35158,2019-07-01,4,Relógio Liso,2,216,432
51011,35204,2019-07-01,4,Bermuda Estampa,1,169,169
51012,35204,2019-07-01,4,Camiseta Liso,1,187,187
51013,35204,2019-07-01,4,Bermuda Linho,3,195,585
51019,35209,2019-07-01,4,Mochila Listrado,1,275,275
51020,35209,2019-07-01,4,Camiseta Liso,1,187,187
51031,35220,2019-07-01,4,Camisa Gola V Linho,5,145,725
51032,35220,2019-07-01,4,Chinelo Linho,2,105,210
51041,35228,2019-07-01,4,Pulseira Estampa,2,87,174
