,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71933,49871,2019-09-14,4,Cinto Xadrez,5,215,1075
71954,49886,2019-09-14,4,Camisa Gola V Liso,1,118,118
71955,49886,2019-09-14,4,Meia Linho,1,78,78
71956,49886,2019-09-14,4,Camisa Liso,2,105,210
71957,49886,2019-09-14,4,Gorro Xadrez,4,85,340
71958,49886,2019-09-14,4,Pulseira Liso,1,87,87
71977,49904,2019-09-14,4,Gorro Estampa,1,93,93
71978,49904,2019-09-14,4,Cinto Xadrez,1,215,215
71979,49905,2019-09-14,4,Camisa Xadrez,3,105,315
72025,49934,2019-09-14,4,Polo Listrado,5,149,745
72043,49956,2019-09-14,4,Camiseta Estampa,1,196,196
72081,49981,2019-09-14,4,Sunga Linho,2,149,298
72082,49981,2019-09-14,4,Chinelo Linho,2,105,210
72128,50006,2019-09-14,4,Meia Listrado,2,37,74
72129,50006,2019-09-14,4,Pulseira Linho,4,114,456
72130,50006,2019-09-14,4,Camisa Gola V,1,100,100
72161,50033,2019-09-14,4,Pulseira Xadrez,2,87,174
72163,50035,2019-09-14,4,Tênis Listrado,1,262,262
72193,50053,2019-09-14,4,Terno Estampa,2,706,1412
