,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
85625,59328,2019-11-01,23,Casaco Xadrez,4,259,1036
85626,59328,2019-11-01,23,Camisa Gola V Listrado,2,116,232
85647,59347,2019-11-01,23,Cinto Linho,2,248,496
85648,59347,2019-11-01,23,Camisa Estampa,2,113,226
85649,59347,2019-11-01,23,Gorro,2,80,160
85690,59376,2019-11-01,23,Sunga Linho,1,149,149
85698,59383,2019-11-01,23,Casaco Linho,2,299,598
85699,59383,2019-11-01,23,Camiseta Estampa,3,196,588
85700,59383,2019-11-01,23,Gorro Xadrez,1,85,85
85705,59386,2019-11-01,23,Camisa Gola V Estampa,1,118,118
85711,59396,2019-11-01,23,Pulseira Liso,1,87,87
