,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
84066,58291,2019-10-27,23,Short Xadrez,2,100,200
84088,58304,2019-10-27,23,Calça Estampa,1,177,177
84118,58321,2019-10-27,23,Tênis Xadrez,2,259,518
84153,58347,2019-10-27,23,Mochila Xadrez,5,283,1415
84154,58347,2019-10-27,23,Casaco Estampa,1,256,256
84190,58375,2019-10-27,23,Terno Liso,3,720,2160
84219,58389,2019-10-27,23,Cueca Xadrez,1,60,60
84220,58389,2019-10-27,23,Tênis Linho,1,294,294
84221,58389,2019-10-27,23,Chinelo,1,60,60
84222,58389,2019-10-27,23,Terno Linho,2,750,1500
84234,58396,2019-10-27,23,Terno Linho,1,750,750
84235,58396,2019-10-27,23,Camisa Gola V Liso,2,118,236
