,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
43473,29941,2019-06-05,23,Calça Linho,1,211,211
43514,29961,2019-06-05,23,Camiseta Xadrez,2,200,400
43515,29961,2019-06-05,23,Meia,1,30,30
43532,29970,2019-06-05,23,Polo,3,130,390
43533,29970,2019-06-05,23,Mochila Linho,2,311,622
43534,29970,2019-06-05,23,Sunga,2,100,200
43535,29970,2019-06-05,23,Sapato,2,350,700
43561,29988,2019-06-05,23,Calça Linho,2,211,422
43606,30028,2019-06-05,23,Relógio Listrado,2,218,436
43607,30028,2019-06-05,23,Terno Liso,1,720,720
43608,30028,2019-06-05,23,Mochila Listrado,1,275,275
43609,30028,2019-06-05,23,Chinelo,1,60,60
43620,30036,2019-06-05,23,Tênis Listrado,1,262,262
43621,30036,2019-06-05,23,Calça,5,170,850
43638,30049,2019-06-05,23,Bermuda Estampa,1,169,169
43651,30062,2019-06-05,23,Chinelo,4,60,240
43660,30067,2019-06-05,23,Sapato Listrado,3,363,1089
43661,30067,2019-06-05,23,Polo Xadrez,3,142,426
43662,30067,2019-06-05,23,Chinelo Liso,4,71,284
43663,30067,2019-06-05,23,Terno Xadrez,1,709,709
