,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
20056,13822,2019-03-14,23,Short Liso,1,108,108
20098,13853,2019-03-14,23,Short,2,90,180
20099,13853,2019-03-14,23,Meia Estampa,2,50,100
20100,13853,2019-03-14,23,Calça Listrado,5,181,905
20101,13853,2019-03-14,23,Camisa Gola V,1,100,100
20109,13864,2019-03-14,23,Bermuda Linho,1,195,195
20110,13864,2019-03-14,23,Camiseta Linho,5,223,1115
20111,13864,2019-03-14,23,Short Linho,3,133,399
20194,13921,2019-03-14,23,Casaco Xadrez,1,259,259
20195,13921,2019-03-14,23,Bermuda Estampa,4,169,676
20228,13951,2019-03-14,23,Pulseira Linho,1,114,114
20229,13951,2019-03-14,23,Bermuda Estampa,4,169,676
