,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
60356,41701,2019-08-04,23,Casaco Linho,3,299,897
60387,41722,2019-08-04,23,Pulseira Estampa,1,87,87
60394,41727,2019-08-04,23,Tênis Listrado,2,262,524
60399,41732,2019-08-04,23,Sapato,3,350,1050
60403,41734,2019-08-04,23,Bermuda Estampa,1,169,169
60404,41734,2019-08-04,23,Bermuda Linho,1,195,195
60426,41758,2019-08-04,23,Polo Xadrez,2,142,284
60462,41783,2019-08-04,23,Camiseta Estampa,5,196,980
60488,41800,2019-08-04,23,Mochila Liso,2,276,552
60489,41800,2019-08-04,23,Bermuda,1,150,150
60510,41811,2019-08-04,23,Cinto Linho,3,248,744
60518,41815,2019-08-04,23,Cueca Xadrez,1,60,60
60567,41848,2019-08-04,23,Tênis Estampa,5,256,1280
60571,41852,2019-08-04,23,Meia Liso,1,38,38
60629,41897,2019-08-04,23,Bermuda Listrado,2,163,326
60630,41897,2019-08-04,23,Mochila Liso,2,276,552
