,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
13545,9283,2019-02-19,23,Chinelo Linho,4,105,420
13546,9283,2019-02-19,23,Cinto,1,200,200
13547,9283,2019-02-19,23,Camiseta Estampa,1,196,196
13551,9288,2019-02-19,23,Mochila Liso,5,276,1380
13552,9288,2019-02-19,23,Sapato Linho,1,391,391
13553,9288,2019-02-19,23,Terno Estampa,2,706,1412
13554,9288,2019-02-19,23,Gorro,3,80,240
13559,9290,2019-02-19,23,Camisa Gola V Liso,2,118,236
13590,9309,2019-02-19,23,Mochila Liso,1,276,276
13597,9312,2019-02-19,23,Sunga Xadrez,2,116,232
13604,9321,2019-02-19,23,Cueca Liso,1,69,69
13701,9394,2019-02-19,23,Mochila Listrado,1,275,275
13702,9394,2019-02-19,23,Calça Liso,1,190,190
13730,9414,2019-02-19,23,Sunga Liso,1,114,114
13731,9414,2019-02-19,23,Bermuda Liso,1,157,157
13742,9424,2019-02-19,23,Camiseta Liso,4,187,748
