,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
67713,46856,2019-08-30,23,Camisa Gola V Linho,1,145,145
67714,46856,2019-08-30,23,Camisa Gola V Linho,2,145,290
67720,46863,2019-08-30,23,Camisa Xadrez,2,105,210
67721,46863,2019-08-30,23,Camiseta Xadrez,1,200,200
67815,46942,2019-08-30,23,Camisa Xadrez,3,105,315
67816,46942,2019-08-30,23,Mochila Xadrez,2,283,566
67876,46981,2019-08-30,23,Polo Estampa,1,138,138
67877,46981,2019-08-30,23,Polo Liso,3,137,411
67878,46981,2019-08-30,23,Camisa Xadrez,2,105,210
67962,47034,2019-08-30,23,Gorro,1,80,80
