,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
63512,43914,2019-08-15,23,Terno Liso,4,720,2880
63513,43914,2019-08-15,23,Cueca Xadrez,2,60,120
63514,43914,2019-08-15,23,Pulseira Linho,1,114,114
63533,43927,2019-08-15,23,Short,1,90,90
63534,43927,2019-08-15,23,Camisa Xadrez,4,105,420
63535,43927,2019-08-15,23,Cinto Liso,3,209,627
63546,43941,2019-08-15,23,Sunga Listrado,3,114,342
63547,43941,2019-08-15,23,Cueca Xadrez,4,60,240
63586,43969,2019-08-15,23,Sunga Estampa,2,120,240
63624,43990,2019-08-15,23,Short,3,90,270
63679,44040,2019-08-15,23,Meia Linho,1,78,78
63714,44062,2019-08-15,23,Chinelo,3,60,180
63715,44062,2019-08-15,23,Pulseira Linho,3,114,342
