,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
2325,1535,2019-01-10,23,Casaco Liso,1,255,255
2326,1535,2019-01-10,23,Polo Estampa,2,138,276
2327,1535,2019-01-10,23,Camisa Gola V,2,100,200
2328,1535,2019-01-10,23,Sunga Listrado,4,114,456
2336,1544,2019-01-10,23,Chinelo Estampa,3,74,222
2337,1544,2019-01-10,23,Relógio Liso,5,216,1080
2338,1544,2019-01-10,23,Calça Liso,3,190,570
2339,1544,2019-01-10,23,Chinelo Estampa,1,74,74
2451,1617,2019-01-10,23,Meia Listrado,2,37,74
2507,1647,2019-01-10,23,Cueca Xadrez,1,60,60
