,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3106,2089,2019-01-13,23,Gorro Liso,2,92,184
3117,2097,2019-01-13,23,Cueca Liso,1,69,69
3146,2122,2019-01-13,23,Mochila Liso,1,276,276
3147,2122,2019-01-13,23,Meia Estampa,5,50,250
3148,2123,2019-01-13,23,Cinto Listrado,2,214,428
3155,2127,2019-01-13,23,Camiseta Estampa,4,196,784
3189,2148,2019-01-13,23,Gorro Estampa,1,93,93
3190,2148,2019-01-13,23,Relógio Estampa,3,219,657
3191,2148,2019-01-13,23,Short,2,90,180
3286,2211,2019-01-13,23,Sapato Linho,3,391,1173
3316,2236,2019-01-13,23,Calça,3,170,510
3339,2248,2019-01-13,23,Gorro Xadrez,3,85,255
