,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
45418,31293,2019-06-12,23,Tênis Xadrez,4,259,1036
45419,31293,2019-06-12,23,Terno Listrado,4,709,2836
45422,31296,2019-06-12,23,Sapato Listrado,1,363,363
45423,31296,2019-06-12,23,Casaco Listrado,1,269,269
45424,31296,2019-06-12,23,Cueca Linho,3,93,279
45425,31296,2019-06-12,23,Casaco,1,250,250
45432,31301,2019-06-12,23,Calça Linho,1,211,211
45433,31301,2019-06-12,23,Chinelo Xadrez,2,66,132
45511,31357,2019-06-12,23,Camiseta Listrado,1,197,197
45512,31357,2019-06-12,23,Sapato Listrado,3,363,1089
45572,31399,2019-06-12,23,Pulseira Linho,5,114,570
45588,31413,2019-06-12,23,Camisa Gola V Linho,1,145,145
45589,31413,2019-06-12,23,Bermuda Estampa,1,169,169
45590,31413,2019-06-12,23,Mochila Estampa,1,277,277
45591,31413,2019-06-12,23,Meia,2,30,60
