,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
54719,37814,2019-07-15,23,Casaco,3,250,750
54720,37814,2019-07-15,23,Chinelo Xadrez,2,66,132
54721,37814,2019-07-15,23,Chinelo,4,60,240
54743,37830,2019-07-15,23,Meia Estampa,2,50,100
54744,37830,2019-07-15,23,Cinto Listrado,2,214,428
54750,37835,2019-07-15,23,Short Listrado,1,102,102
54751,37835,2019-07-15,23,Meia Listrado,1,37,37
54781,37856,2019-07-15,23,Casaco Linho,3,299,897
54782,37856,2019-07-15,23,Meia Liso,2,38,76
54940,37970,2019-07-15,23,Tênis Estampa,1,256,256
54941,37970,2019-07-15,23,Tênis Liso,5,266,1330
54942,37970,2019-07-15,23,Pulseira Xadrez,2,87,174
54965,37986,2019-07-15,23,Calça,1,170,170
54966,37986,2019-07-15,23,Camisa Listrado,2,108,216
54967,37986,2019-07-15,23,Cinto Linho,4,248,992
