,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
80147,55617,2019-10-13,23,Camisa Gola V Estampa,3,118,354
80148,55617,2019-10-13,23,Chinelo Xadrez,3,66,198
80155,55621,2019-10-13,23,Sunga Liso,2,114,228
80156,55621,2019-10-13,23,Meia Liso,3,38,114
80204,55659,2019-10-13,23,Camisa Xadrez,1,105,105
80205,55659,2019-10-13,23,Sapato Listrado,1,363,363
80211,55665,2019-10-13,23,Bermuda Linho,4,195,780
80324,55742,2019-10-13,23,Short,1,90,90
80325,55742,2019-10-13,23,Polo,2,130,260
80326,55742,2019-10-13,23,Terno Liso,1,720,720
