,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
69663,48252,2019-09-06,24,Terno Listrado,5,709,3545
69682,48270,2019-09-06,24,Mochila Xadrez,1,283,283
69719,48298,2019-09-06,24,Polo Liso,2,137,274
69737,48306,2019-09-06,24,Relógio Xadrez,1,214,214
69738,48306,2019-09-06,24,Tênis Linho,1,294,294
69744,48313,2019-09-06,24,Camisa,1,100,100
69748,48319,2019-09-06,24,Meia Estampa,1,50,50
69768,48334,2019-09-06,24,Pulseira Linho,2,114,228
69769,48334,2019-09-06,24,Relógio Xadrez,4,214,856
69796,48352,2019-09-06,24,Bermuda Estampa,1,169,169
69797,48352,2019-09-06,24,Meia Linho,1,78,78
69835,48381,2019-09-06,24,Camiseta,5,180,900
