,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
20618,14207,2019-03-16,24,Cueca Listrado,1,67,67
20653,14231,2019-03-16,24,Meia,1,30,30
20685,14256,2019-03-16,24,Gorro Xadrez,4,85,340
20686,14256,2019-03-16,24,Gorro,1,80,80
20687,14256,2019-03-16,24,Short Liso,4,108,432
20688,14256,2019-03-16,24,Pulseira Estampa,3,87,261
20698,14263,2019-03-16,24,Mochila Estampa,1,277,277
20707,14268,2019-03-16,24,Meia Listrado,3,37,111
20801,14325,2019-03-16,24,Polo Linho,1,176,176
20842,14355,2019-03-16,24,Bermuda Estampa,4,169,676
20855,14368,2019-03-16,24,Casaco Estampa,1,256,256
20856,14368,2019-03-16,24,Camisa Gola V Listrado,1,116,116
20857,14368,2019-03-16,24,Camiseta Liso,2,187,374
20863,14371,2019-03-16,24,Camiseta Estampa,5,196,980
