,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78196,54241,2019-10-06,24,Cueca Liso,1,69,69
78197,54241,2019-10-06,24,Short,3,90,270
78198,54241,2019-10-06,24,Meia Estampa,3,50,150
78199,54241,2019-10-06,24,Pulseira,2,70,140
78200,54242,2019-10-06,24,Polo Xadrez,1,142,142
78201,54242,2019-10-06,24,Camiseta Xadrez,5,200,1000
78248,54284,2019-10-06,24,Sunga,1,100,100
78249,54284,2019-10-06,24,Cinto Xadrez,2,215,430
78382,54385,2019-10-06,24,Cueca Xadrez,5,60,300
78383,54385,2019-10-06,24,Gorro Liso,2,92,184
