,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19758,13624,2019-03-13,24,Cinto Liso,2,209,418
19760,13627,2019-03-13,24,Calça Liso,4,190,760
19761,13627,2019-03-13,24,Mochila Liso,5,276,1380
19762,13627,2019-03-13,24,Chinelo Linho,4,105,420
19815,13661,2019-03-13,24,Pulseira Xadrez,2,87,174
19825,13669,2019-03-13,24,Camisa,1,100,100
19925,13747,2019-03-13,24,Bermuda,2,150,300
19926,13747,2019-03-13,24,Cueca Liso,1,69,69
19929,13749,2019-03-13,24,Mochila Estampa,1,277,277
19930,13749,2019-03-13,24,Mochila,2,270,540
19931,13749,2019-03-13,24,Mochila Xadrez,1,283,283
19932,13749,2019-03-13,24,Camiseta Liso,2,187,374
19933,13749,2019-03-13,24,Chinelo Liso,2,71,142
19951,13766,2019-03-13,24,Gorro Liso,1,92,92
20014,13794,2019-03-13,24,Casaco,2,250,500
20015,13794,2019-03-13,24,Short,3,90,270
20016,13794,2019-03-13,24,Sunga Listrado,2,114,228
