,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
17773,12244,2019-03-06,24,Cinto,3,200,600
17774,12244,2019-03-06,24,Camiseta Linho,2,223,446
17786,12255,2019-03-06,24,Cinto Xadrez,1,215,215
17787,12255,2019-03-06,24,Calça Liso,3,190,570
17788,12255,2019-03-06,24,Tênis Listrado,2,262,524
17789,12255,2019-03-06,24,Sunga Listrado,4,114,456
17869,12315,2019-03-06,24,Calça Xadrez,5,185,925
17874,12319,2019-03-06,24,Sapato Liso,2,368,736
17877,12322,2019-03-06,24,Chinelo Listrado,3,73,219
17895,12336,2019-03-06,24,Calça Linho,3,211,633
17896,12336,2019-03-06,24,Calça Liso,3,190,570
17897,12336,2019-03-06,24,Camisa Gola V Linho,2,145,290
