,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
34710,23932,2019-05-05,24,Casaco Xadrez,3,259,777
34711,23932,2019-05-05,24,Terno Liso,3,720,2160
34712,23932,2019-05-05,24,Camisa Gola V Estampa,2,118,236
34713,23932,2019-05-05,24,Relógio Xadrez,1,214,214
34716,23936,2019-05-05,24,Polo,1,130,130
34732,23948,2019-05-05,24,Meia,5,30,150
34742,23955,2019-05-05,24,Mochila Estampa,2,277,554
34799,23994,2019-05-05,24,Sapato Liso,2,368,736
34800,23994,2019-05-05,24,Meia Xadrez,3,41,123
34847,24027,2019-05-05,24,Sapato Estampa,1,358,358
34848,24027,2019-05-05,24,Camiseta Estampa,2,196,392
34850,24029,2019-05-05,24,Polo Estampa,3,138,414
34900,24065,2019-05-05,24,Sunga Listrado,2,114,228
34901,24065,2019-05-05,24,Mochila Listrado,2,275,550
34954,24105,2019-05-05,24,Relógio,5,200,1000
34955,24105,2019-05-05,24,Bermuda Linho,1,195,195
34956,24105,2019-05-05,24,Chinelo Estampa,2,74,148
34957,24105,2019-05-05,24,Short Estampa,2,96,192
34958,24105,2019-05-05,24,Relógio Linho,2,240,480
34959,24105,2019-05-05,24,Camisa Liso,3,105,315
34965,24108,2019-05-05,24,Tênis Listrado,1,262,262
