,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65431,45253,2019-08-22,24,Cueca Linho,1,93,93
65432,45253,2019-08-22,24,Terno Estampa,1,706,706
65526,45326,2019-08-22,24,Camisa Estampa,1,113,113
65527,45326,2019-08-22,24,Camisa Gola V Estampa,2,118,236
65531,45328,2019-08-22,24,Camisa Gola V,2,100,200
65607,45382,2019-08-22,24,Camiseta,3,180,540
65608,45382,2019-08-22,24,Cueca,2,50,100
65611,45384,2019-08-22,24,Bermuda Liso,2,157,314
65612,45384,2019-08-22,24,Pulseira Linho,4,114,456
65622,45391,2019-08-22,24,Pulseira Liso,3,87,261
65623,45391,2019-08-22,24,Camisa Gola V Xadrez,3,107,321
65655,45423,2019-08-22,24,Terno,4,700,2800
65656,45423,2019-08-22,24,Bermuda Estampa,1,169,169
65657,45423,2019-08-22,24,Camisa Gola V Liso,1,118,118
65658,45423,2019-08-22,24,Mochila Listrado,1,275,275
65693,45448,2019-08-22,24,Terno Linho,2,750,1500
65694,45448,2019-08-22,24,Casaco Listrado,5,269,1345
