,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
36225,25032,2019-05-10,24,Gorro Linho,1,124,124
36245,25043,2019-05-10,24,Chinelo,2,60,120
36246,25043,2019-05-10,24,Calça Liso,4,190,760
36269,25065,2019-05-10,24,Short Liso,2,108,216
36270,25065,2019-05-10,24,Camisa Gola V Linho,2,145,290
36271,25066,2019-05-10,24,Short Estampa,4,96,384
36307,25094,2019-05-10,24,Sunga Listrado,3,114,342
36308,25094,2019-05-10,24,Mochila Xadrez,1,283,283
36309,25094,2019-05-10,24,Camisa Gola V Liso,1,118,118
36317,25100,2019-05-10,24,Chinelo Linho,3,105,315
36318,25100,2019-05-10,24,Chinelo Listrado,3,73,219
36331,25108,2019-05-10,24,Casaco Linho,3,299,897
36347,25121,2019-05-10,24,Camisa Gola V Listrado,4,116,464
