,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
13273,9113,2019-02-18,24,Meia Linho,2,78,156
13339,9154,2019-02-18,24,Sunga Listrado,2,114,228
13422,9210,2019-02-18,24,Calça Listrado,1,181,181
13423,9210,2019-02-18,24,Calça Listrado,1,181,181
13430,9216,2019-02-18,24,Camisa Gola V,4,100,400
13431,9216,2019-02-18,24,Sapato,3,350,1050
13432,9216,2019-02-18,24,Sunga Listrado,1,114,114
13443,9221,2019-02-18,24,Bermuda Estampa,1,169,169
13532,9276,2019-02-18,24,Short Xadrez,1,100,100
13533,9276,2019-02-18,24,Polo,1,130,130
13534,9276,2019-02-18,24,Relógio Liso,2,216,432
13535,9276,2019-02-18,24,Terno Linho,5,750,3750
