,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78402,54395,2019-10-07,24,Calça Estampa,3,177,531
78424,54421,2019-10-07,24,Meia Liso,1,38,38
78425,54421,2019-10-07,24,Short Estampa,2,96,192
78549,54506,2019-10-07,24,Terno Listrado,4,709,2836
78550,54506,2019-10-07,24,Calça Liso,1,190,190
78551,54506,2019-10-07,24,Tênis,4,250,1000
78552,54506,2019-10-07,24,Bermuda Liso,3,157,471
78570,54519,2019-10-07,24,Calça Estampa,1,177,177
78571,54519,2019-10-07,24,Camisa Xadrez,3,105,315
78573,54521,2019-10-07,24,Cueca Estampa,2,66,132
78574,54521,2019-10-07,24,Chinelo Xadrez,2,66,132
78582,54531,2019-10-07,24,Polo Estampa,2,138,276
78583,54531,2019-10-07,24,Bermuda Linho,4,195,780
78608,54549,2019-10-07,24,Sunga Linho,1,149,149
78609,54549,2019-10-07,24,Calça Listrado,1,181,181
