,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
52751,36456,2019-07-08,24,Casaco Xadrez,1,259,259
52752,36456,2019-07-08,24,Relógio Liso,3,216,648
52773,36470,2019-07-08,24,Meia Xadrez,1,41,41
52774,36470,2019-07-08,24,Chinelo Listrado,4,73,292
52775,36470,2019-07-08,24,Sunga Linho,1,149,149
52788,36480,2019-07-08,24,Chinelo Liso,2,71,142
52800,36492,2019-07-08,24,Short Estampa,3,96,288
52815,36504,2019-07-08,24,Mochila Listrado,5,275,1375
52820,36511,2019-07-08,24,Terno Estampa,1,706,706
52912,36566,2019-07-08,24,Camisa Gola V Liso,2,118,236
52942,36593,2019-07-08,24,Camisa Gola V Estampa,2,118,236
52943,36593,2019-07-08,24,Cinto Listrado,2,214,428
