,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
43159,29722,2019-06-04,24,Meia Xadrez,1,41,41
43213,29767,2019-06-04,24,Chinelo,1,60,60
43214,29767,2019-06-04,24,Pulseira Xadrez,1,87,87
43215,29767,2019-06-04,24,Camisa Gola V,2,100,200
43216,29767,2019-06-04,24,Bermuda Liso,3,157,471
43217,29767,2019-06-04,24,Chinelo Xadrez,5,66,330
43244,29787,2019-06-04,24,Mochila Xadrez,1,283,283
43245,29787,2019-06-04,24,Casaco Estampa,2,256,512
43276,29811,2019-06-04,24,Sapato Liso,1,368,368
43277,29811,2019-06-04,24,Camisa Gola V Liso,1,118,118
43328,29855,2019-06-04,24,Calça Liso,2,190,380
43382,29889,2019-06-04,24,Camisa Linho,5,141,705
43383,29889,2019-06-04,24,Chinelo Liso,1,71,71
43390,29894,2019-06-04,24,Cinto Xadrez,1,215,215
43391,29894,2019-06-04,24,Camisa Gola V Listrado,2,116,232
43392,29895,2019-06-04,24,Meia,2,30,60
43393,29895,2019-06-04,24,Terno,2,700,1400
43423,29915,2019-06-04,24,Sapato Estampa,3,358,1074
43424,29915,2019-06-04,24,Mochila Linho,2,311,622
43425,29915,2019-06-04,24,Cueca Listrado,1,67,67
