,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
85736,59415,2019-11-02,24,Cueca Liso,1,69,69
85863,59514,2019-11-02,24,Meia Liso,4,38,152
85864,59514,2019-11-02,24,Terno Estampa,2,706,1412
85904,59541,2019-11-02,24,Mochila Linho,3,311,933
85905,59541,2019-11-02,24,Tênis Estampa,2,256,512
85906,59541,2019-11-02,24,Casaco Xadrez,1,259,259
85930,59553,2019-11-02,24,Sunga Estampa,5,120,600
85931,59553,2019-11-02,24,Chinelo Listrado,1,73,73
85932,59553,2019-11-02,24,Gorro,2,80,160
85951,59566,2019-11-02,24,Bermuda Xadrez,2,155,310
85952,59566,2019-11-02,24,Cinto Linho,1,248,248
85971,59576,2019-11-02,24,Short Liso,3,108,324
